0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
0;0;0;0;0
12.16452506;11.65631829;162.9725386;17.13205073;91.7292491
11.30253416;10.75155245;163.2759539;16.91632583;91.86142381
11.33561073;10.75111137;163.7198153;16.67603068;91.7292491
12.142363;11.4867862;164.1805957;16.62695574;91.59707439
13.22492007;12.50712111;164.5082757;16.68836236;91.39881232
14.37174611;13.60534451;164.8088538;16.59974558;91.20055026
15.17220995;14.3816891;164.799697;16.57423731;91.00228819
15.47937785;14.6850439;164.3541907;16.47987252;90.87011348
15.43467812;14.6547167;163.9315027;16.26776846;90.67185141
15.3469748;14.60344279;163.3284621;16.10985407;90.34141464
15.36294564;14.66033799;162.9341629;15.99665241;89.94489051
15.53777906;14.88173518;162.4118398;15.8871025;89.41619166
15.62240516;14.99871106;162.1899517;15.79517644;89.01966753
15.43269882;14.83066619;161.8057363;15.77865502;88.88749282
15.20288549;14.60063906;161.6484892;15.77258831;88.95358018
15.1784896;14.53961517;161.486695;15.77822298;89.08575489
15.38198409;14.68981405;161.3838314;15.90281932;89.28401695
15.64651797;14.90580436;161.0946687;15.88463563;89.54836638
16.02931522;15.22322296;161.1002105;15.88405286;89.61445373
16.19234517;15.40413778;161.1171914;15.80523313;89.54836638
16.4151516;15.63101557;161.1594898;15.74037048;89.48227902
16.49680845;15.69398209;161.1980588;15.60809661;89.54836638
16.49654436;15.62117245;161.1512306;15.68106772;89.8127158
16.50112871;15.51994632;160.9824277;15.75493667;90.20923993
16.39280561;15.39328917;160.9405405;15.75046113;90.5396767
16.13935541;15.18497738;160.8818988;15.66597556;90.73793877
15.93090303;15.07118982;160.7110638;15.44733624;90.80402613
15.8588534;15.07084414;160.587735;15.21292883;91.06837555
16.09041545;15.29795231;160.342375;15.03700661;91.53098703
16.59775705;15.7994735;160.0900353;14.84331902;92.05968587
17.48741072;16.66638722;160.1469536;14.55334377;92.19186059
18.60688985;17.84119004;160.3259851;14.28047958;91.66316174
19.51346169;18.89716391;161.0434259;13.83978273;91.00228819
19.61571335;19.2548451;161.73043;13.53588529;90.60576406
18.45482794;18.4205609;162.3913282;13.30018556;90.87011348
16.73018059;16.99091694;162.8426929;13.18179536;91.53098703
15.39132895;15.6830447;162.9050312;13.12386037;92.45621001
14.65743203;14.89281711;162.4977117;13.22706971;93.31534562
14.49346731;14.57619711;162.5683762;13.43670712;94.17448124
14.20389169;14.15420201;164.2917694;13.91790032;95.29796628
13.44072265;13.34147265;168.1160478;14.61808698;96.61971339
12.5885094;12.53818176;173.0838027;15.14300819;98.0736352
11.94193354;12.05577899;177.3164704;15.27151499;99.46146966
11.79188459;12.06564959;179.2959277;14.98705243;100.5188673
11.93451582;12.29494567;179.5842584;14.4411159;101.1797409
12.30674817;12.67139954;179.2111551;13.92170174;101.6423524
12.72005866;12.98626981;179.0174524;13.59883023;101.7084397
13.10272349;13.21705715;178.7344459;13.43123615;101.576265
13.40769139;13.32437203;178.2712324;13.29386544;101.2458283
13.5111551;13.23884436;177.464835;13.20844702;100.8493041
13.38820008;12.98409496;176.3375568;13.23797229;100.5188673
13.09255516;12.66612438;174.8487188;13.33532384;100.5188673
12.80366967;12.46312969;173.2274107;13.7165086;100.8493041
12.52183791;12.33853006;171.317533;14.05911524;101.378003
12.29838222;12.28073287;169.6169905;14.25946855;101.7745271
12.3932315;12.50624371;168.2577501;14.30630948;101.7084397
12.60117742;12.76626891;166.8444875;14.11822886;101.4440903
12.83743218;13.04588087;165.6280479;13.83381275;100.9153915
13.10091308;13.34381445;164.56719;13.68106274;100.3866926
13.42698291;13.66142652;163.6902575;13.67034721;99.92408115
13.77582562;13.98803493;162.9465279;13.59374687;99.32929495
14.23165728;14.39563177;162.5252257;13.67369027;98.60233405
14.67570024;14.75117348;162.1597367;13.75533253;97.87537314
15.15599732;15.17884442;161.9271783;13.85010958;97.14841223
15.55852754;15.53419674;161.7413316;14.05295299;96.7518881
15.80974808;15.75375488;161.3727027;14.26582599;96.35536397
15.74092298;15.71361502;161.390206;14.37770583;96.22318926
15.55663247;15.53601041;161.5399953;14.48974079;96.1571019
15.35318797;15.37040602;162.0205831;14.60869832;96.02492719
15.27426469;15.3614;162.1043122;14.47269624;95.69449041
15.6219931;15.76082818;162.0597251;14.30839575;95.03361686
16.19289223;16.35990651;161.8758106;14.02187248;94.2405686
16.86635972;17.10716375;161.5902399;13.52581896;93.44752034
17.40849448;17.68265744;161.6144167;12.955842;92.91882149
17.58454287;17.9397222;161.687531;12.4971609;92.58838472
17.20754488;17.70148127;162.0640824;12.24704097;92.45621001
16.2776253;16.90270975;162.6932795;12.41420322;92.45621001
14.95821752;15.68752129;163.199674;12.84791212;92.58838472
13.77610596;14.50068547;163.2723556;13.24766844;93.0509962
13.08629025;13.64904128;162.8625865;13.30079455;93.71186976
12.73160899;13.10659634;162.938514;13.28105709;94.70318009
12.55296539;12.74201492;164.4216637;13.45300867;96.02492719
12.71194987;12.79968417;167.9333256;13.96185537;97.61102372
12.81151457;12.9864328;172.8450056;14.53986209;98.99885818
12.93690767;13.24712555;177.5911432;15.13115151;100.0562559
12.62353654;13.01604518;179.3089438;15.42183698;100.5849547
